lat,lng,hour,zone,lat_rad,lng_rad,hour_sin,hour_cos,cluster,iso_score,iso_pred,anomaly
18.11228744494348,83.39930773213074,13,known,0.3161190509818949,1.4555925138096464,-0.2588190451025208,-0.9659258262890683,0,0.14611053796282264,1,False
18.11445386631998,83.39946412778816,10,known,0.3161568621679004,1.4555952434288044,0.49999999999999994,-0.8660254037844387,0,0.12112586078959447,1,False
18.11218547312476,83.39266245018082,19,known,0.316117271237914,1.455476531759897,-0.9659258262890684,0.2588190451025203,0,0.12033911206306286,1,False
18.111037406870448,83.40191117724375,16,known,0.3160972337017452,1.4556379524987635,-0.8660254037844385,-0.5000000000000004,0,0.13192842941405297,1,False
18.11029558521764,83.39069259574883,12,known,0.3160842864714411,1.455442151314274,1.2246467991473532e-16,-1.0,0,0.1224154870279463,1,False
18.10558591203853,83.3986474283752,15,known,0.3160020871677728,1.455580989335049,-0.7071067811865471,-0.7071067811865479,0,0.1399621323534867,1,False
18.10862062316642,83.40506182250324,8,known,0.31605505286880137,1.455692941632104,0.8660254037844387,-0.4999999999999998,0,0.07084807306637664,1,False
18.10965744491616,83.39233785469948,12,known,0.31607314882209064,1.4554708665000105,1.2246467991473532e-16,-1.0,0,0.12917924983526963,1,False
18.115728488904875,83.39403480908159,10,known,0.3161791085287271,1.4555004839412344,0.49999999999999994,-0.8660254037844387,0,0.12694181908285534,1,False
18.112874473158275,83.39669860546034,19,known,0.3161292965570452,1.4555469759586466,-0.9659258262890684,0.2588190451025203,0,0.13010228464420093,1,False
18.104447839378548,83.39428609738353,8,known,0.3159822240527292,1.455504869749475,0.8660254037844387,-0.4999999999999998,0,0.05493969119194497,1,False
18.11279633587758,83.39009734627574,11,known,0.31612793280422846,1.4554317622510975,0.258819045102521,-0.9659258262890682,0,0.1253549809775487,1,False
18.109959670878336,83.39657425189922,12,known,0.3160784236602156,1.4555448055795683,1.2246467991473532e-16,-1.0,0,0.14577538245870053,1,False
18.108792311998776,83.39205078514509,14,known,0.3160580494042149,1.4554658561911042,-0.4999999999999997,-0.8660254037844388,0,0.12635023263343065,1,False
18.113946705155364,83.39819436972253,8,known,0.3161480105357396,1.4555730819698554,0.8660254037844387,-0.4999999999999998,0,0.1101210621385117,1,False
18.115623998089983,83.39262230306306,10,known,0.31617728481996915,1.455475831060507,0.49999999999999994,-0.8660254037844387,0,0.11957578745597192,1,False
18.115225120476463,83.40249973762006,9,known,0.31617032309230075,1.455648224815177,0.7071067811865476,-0.7071067811865475,0,0.10354911806961198,1,False
18.10814312990711,83.39316698683065,16,known,0.31604671903927034,1.4554853375856336,-0.8660254037844385,-0.5000000000000004,0,0.11160097143037229,1,False
18.1102631504966,83.39501175393518,17,known,0.31608372037876703,1.45551753484554,-0.9659258262890683,-0.25881904510252063,0,0.14925459874641028,1,False
18.11282505372561,83.39955406886948,13,known,0.3161284340252307,1.455596813196806,-0.2588190451025208,-0.9659258262890683,0,0.1430560989299306,1,False
18.11540218050849,83.39137654273426,17,known,0.3161734133728333,1.4554540884410787,-0.9659258262890683,-0.25881904510252063,0,0.1318051720648981,1,False
18.10958330304862,83.39720983973841,10,known,0.3160718548023885,1.4555558986800479,0.49999999999999994,-0.8660254037844387,0,0.12614824757792803,1,False
18.110757364093345,83.40152857101712,15,known,0.3160923460332383,1.4556312747603701,-0.7071067811865471,-0.7071067811865479,0,0.14612436606876983,1,False
18.107074660103976,83.38987006706175,15,known,0.3160280707232475,1.4554277954804922,-0.7071067811865471,-0.7071067811865479,0,0.10725958481101894,1,False
18.10671517350368,83.39703853543412,9,known,0.3160217964984556,1.4555529088559152,0.7071067811865476,-0.7071067811865475,0,0.10322308719366685,1,False
18.114750103289577,83.397339531177,13,known,0.31616203247838603,1.4555581622226628,-0.2588190451025208,-0.9659258262890683,0,0.14630763717484419,1,False
18.11692496011428,83.3994272914871,14,known,0.3161999908907365,1.4555946005140665,-0.4999999999999997,-0.8660254037844388,0,0.12857444764295395,1,False
18.11121195951368,83.39135219715648,9,known,0.3161002802200876,1.4554536635305881,0.7071067811865476,-0.7071067811865475,0,0.10031329787195331,1,False
18.115514131591567,83.39101817354766,18,known,0.3161753672878342,1.4554478337188348,-1.0,-1.8369701987210297e-16,0,0.09158318444259322,1,False
18.11294654410019,83.39838776626246,17,known,0.3161305544322766,1.455576457376239,-0.9659258262890683,-0.25881904510252063,0,0.1511184034638301,1,False
18.10891952098158,83.39748793869293,9,known,0.31606026961980294,1.4555607524224505,0.7071067811865476,-0.7071067811865475,0,0.11690071607725017,1,False
18.112945582422032,83.39730197140138,17,known,0.3161305376478264,1.4555575066809119,-0.9659258262890683,-0.25881904510252063,0,0.15160531926759502,1,False
18.117652146265865,83.39768579283799,8,known,0.3162126826833566,1.4555642056287206,0.8660254037844387,-0.4999999999999998,0,0.09501889786988238,1,False
18.11135669584356,83.39357990111368,15,known,0.31610280634559135,1.455492544299401,-0.7071067811865471,-0.7071067811865479,0,0.13695289210529338,1,False
18.117758574623256,83.39722901478864,8,known,0.31621454020861056,1.4555562333478085,0.8660254037844387,-0.4999999999999998,0,0.09451333652536892,1,False
18.10102101958364,83.39747228989319,16,known,0.3159224147644355,1.455560479299371,-0.8660254037844385,-0.5000000000000004,0,0.05968693151892979,1,False
18.1147876100175,83.3934425943279,18,known,0.3161626870942799,1.4554901478439037,-1.0,-1.8369701987210297e-16,0,0.10139775448291932,1,False
18.11184818827295,83.40376309804458,13,known,0.3161113845067328,1.455670274614224,-0.2588190451025208,-0.9659258262890683,0,0.11839909192695613,1,False
18.11030397059813,83.39819533168364,14,known,0.3160844328239397,1.455573098759244,-0.4999999999999997,-0.8660254037844388,0,0.14556263813696485,1,False
18.11186704310614,83.39153478601119,17,known,0.3161117135856519,1.4554568503072802,-0.9659258262890683,-0.25881904510252063,0,0.1403472159116927,1,False
18.1035497243416,83.39892621443454,14,known,0.31596654898827276,1.4555858550696932,-0.4999999999999997,-0.8660254037844388,0,0.1094242980835004,1,False
18.10369426422364,83.39053295578206,18,known,0.31596907168511484,1.455439365071236,-1.0,-1.8369701987210297e-16,0,0.06017615611857463,1,False
18.10785802712169,83.40495826535447,19,known,0.31604174305695815,1.4556911342188938,-0.9659258262890684,0.2588190451025203,0,0.08984194104356996,1,False
18.106968195459824,83.40688169559127,17,known,0.3160262125646701,1.4557247044094583,-0.9659258262890683,-0.25881904510252063,0,0.09169929934590038,1,False
18.11068138589019,83.40615206812947,15,known,0.31609101996343353,1.455711970007937,-0.7071067811865471,-0.7071067811865479,0,0.12296732870942095,1,False
18.1076762204089,83.39693901913692,13,known,0.31603856993121776,1.4555511719688696,-0.2588190451025208,-0.9659258262890683,0,0.14752249108115367,1,False
18.109389060686144,83.4009311978686,19,known,0.31606846463361643,1.4556208486320654,-0.9659258262890684,0.2588190451025203,0,0.13185935579239305,1,False
18.10365777171025,83.40136856413575,15,known,0.3159684347706038,1.4556284821134644,-0.7071067811865471,-0.7071067811865479,0,0.11706435805621901,1,False
18.117901392356423,83.39329018949667,19,known,0.31621703284828456,1.4554874878778028,-0.9659258262890684,0.2588190451025203,0,0.09655682906557062,1,False
18.10509947304908,83.400121970022,12,known,0.3159935972057968,1.4556067249417435,1.2246467991473532e-16,-1.0,0,0.1245770510877256,1,False
18.11470552177687,83.40368416609647,15,known,0.3161612543842037,1.4556688969918445,-0.7071067811865471,-0.7071067811865479,0,0.13001870547951877,1,False
18.11049933486536,83.4024579129413,17,known,0.3160878425736436,1.4556474948368239,-0.9659258262890683,-0.25881904510252063,0,0.14225636153659388,1,False
18.110463629472285,83.39495534474902,19,known,0.31608721939697376,1.4555165503195133,-0.9659258262890684,0.2588190451025203,0,0.12718690181467823,1,False
18.11131767834048,83.39594953951374,11,known,0.3161021253616967,1.4555339022915637,0.258819045102521,-0.9659258262890682,0,0.13896442973411438,1,False
18.10237874964619,83.4025623759577,17,known,0.3159461116243803,1.4556493180604066,-0.9659258262890683,-0.25881904510252063,0,0.0852201836763351,1,False
18.11376556800789,83.40193140974954,15,known,0.3161448490961185,1.4556383056226054,-0.7071067811865471,-0.7071067811865479,0,0.14244607132867015,1,False
18.10785622213085,83.39038336528193,17,known,0.316041711553925,1.455436754224479,-0.9659258262890683,-0.25881904510252063,0,0.11237054263892671,1,False
18.114741594532543,83.38957362741691,19,known,0.3161618839725605,1.4554226216326562,-0.9659258262890684,0.2588190451025203,0,0.09545808201814493,1,False
18.10929505613803,83.39909387175459,9,known,0.31606682394474,1.455588781241943,0.7071067811865476,-0.7071067811865475,0,0.11477866128621972,1,False
18.10840191376364,83.39704138857326,19,known,0.3160512356696178,1.455552958652587,-0.9659258262890684,0.2588190451025203,0,0.1357912228320204,1,False
18.10473513554745,83.39820679510734,19,known,0.31598723831680486,1.455573298833731,-0.9659258262890684,0.2588190451025203,0,0.11243156599270732,1,False
18.10683796253677,83.39775483763736,12,known,0.3160239395713683,1.455565410687801,1.2246467991473532e-16,-1.0,0,0.13396290176553632,1,False
18.111589255046656,83.40333609417826,16,known,0.3161068652693912,1.455662821990838,-0.8660254037844385,-0.5000000000000004,0,0.12379291272927972,1,False
18.10466834280132,83.39981427233776,11,known,0.3159860725634685,1.4556013546040527,0.258819045102521,-0.9659258262890682,0,0.10905689618742931,1,False
18.10193760180169,83.40047054405665,18,known,0.31593841214200574,1.455612808706335,-1.0,-1.8369701987210297e-16,0,0.059813100943093334,1,False
18.106469804457355,83.39403074869396,13,known,0.3160175140007147,1.4555004130741016,-0.2588190451025208,-0.9659258262890683,0,0.13468377125769693,1,False
18.113260021506488,83.38594361789414,8,known,0.3161360256451471,1.4553592660146053,0.8660254037844387,-0.4999999999999998,0,0.04560546978274804,1,False
18.117025164308107,83.40389416712677,16,known,0.31620173978384314,1.4556725622012558,-0.8660254037844385,-0.5000000000000004,0,0.10176517477200497,1,False
18.10719033732914,83.40797282075246,8,known,0.3160300896716962,1.4557437481360727,0.8660254037844387,-0.4999999999999998,0,0.04881132033001445,1,False
18.103704685280704,83.39802964452707,12,known,0.3159692535668721,1.4555702069728336,1.2246467991473532e-16,-1.0,0,0.11144249905478804,1,False
18.108527483743583,83.40039725816649,11,known,0.31605342727920943,1.4556115296262566,0.258819045102521,-0.9659258262890682,0,0.13117980576553767,1,False
18.11063542205764,83.4006980732655,19,known,0.3160902177432187,1.455616779840174,-0.9659258262890684,0.2588190451025203,0,0.12753094286206407,1,False
18.112211588540397,83.40610117299867,10,known,0.31611772703790236,1.4557110817203316,0.49999999999999994,-0.8660254037844387,0,0.0992495044326116,1,False
18.11843856499203,83.40295593717711,13,known,0.31622640827942755,1.4556561869994935,-0.2588190451025208,-0.9659258262890683,0,0.10990826023254141,1,False
18.110807395287924,83.4013842569329,9,known,0.31609321924231243,1.4556287560044434,0.7071067811865476,-0.7071067811865475,0,0.11727207354371971,1,False
18.11652184650152,83.39962228862778,10,known,0.31619295523093427,1.4555980038562033,0.49999999999999994,-0.8660254037844387,0,0.11545298037658969,1,False
18.108048298311743,83.39964093168595,12,known,0.31604506391569626,1.4555983292389512,1.2246467991473532e-16,-1.0,0,0.14207098023033266,1,False
18.11024626325809,83.39364215361347,16,known,0.31608342564085345,1.4554936308104898,-0.8660254037844385,-0.5000000000000004,0,0.1187439650374103,1,False
18.10752846907016,83.39786604989523,9,known,0.31603599118388254,1.4555673517078693,0.7071067811865476,-0.7071067811865475,0,0.11470314724272745,1,False
18.107179982663528,83.40294480786451,17,known,0.3160299089486883,1.4556559927563453,-0.9659258262890683,-0.25881904510252063,0,0.12265097462480196,1,False
18.10884637662053,83.39846518728274,15,known,0.31605899300987333,1.4555778086279532,-0.7071067811865471,-0.7071067811865479,0,0.14874672523447335,1,False
18.10877738049864,83.39957740223,9,known,0.31605778880037527,1.4555972204407726,0.7071067811865476,-0.7071067811865475,0,0.11317969819397627,1,False
18.107484096322008,83.39469549008804,18,known,0.31603521673332907,1.4555120150001024,-1.0,-1.8369701987210297e-16,0,0.10052797251612255,1,False
18.10770298837054,83.40118202760513,12,known,0.3160390371202824,1.45562522643683,1.2246467991473532e-16,-1.0,0,0.13270688523424762,1,False
18.11428718501777,83.39355297337586,14,known,0.3161539530303753,1.455492074321716,-0.4999999999999997,-0.8660254037844388,0,0.14237774057166946,1,False
18.11835244862783,83.40055953124615,15,known,0.3162249052653324,1.455614361825784,-0.7071067811865471,-0.7071067811865479,0,0.12472887998969867,1,False
18.107906373509174,83.3986511001746,8,known,0.31604258686060116,1.4555810534200382,0.8660254037844387,-0.4999999999999998,0,0.09819840217607106,1,False
18.10860241820973,83.39242685901115,13,known,0.316054735132367,1.4554724199182978,-0.2588190451025208,-0.9659258262890683,0,0.14159983540971327,1,False
18.111998436002523,83.40367791180816,8,known,0.3161140068243075,1.4556687878339212,0.8660254037844387,-0.4999999999999998,0,0.08797552937075115,1,False
18.122648133352293,83.39874453894615,9,known,0.31629987910740187,1.4555826842342505,0.7071067811865476,-0.7071067811865475,0,0.07433980428958475,1,False
18.11023665408403,83.40684311221648,8,known,0.31608325792912767,1.455724031002532,0.8660254037844387,-0.4999999999999998,0,0.06859880587165834,1,False
18.113790531467597,83.40531300845929,18,known,0.3161452847906831,1.4556973256540717,-1.0,-1.8369701987210297e-16,0,0.08835324872458084,1,False
18.11607789935483,83.39588212863902,12,known,0.31618520689151974,1.455532725749848,1.2246467991473532e-16,-1.0,0,0.1293462618743434,1,False
18.111276272525608,83.39623312008538,17,known,0.3161014026938977,1.4555388517062335,-0.9659258262890683,-0.25881904510252063,0,0.1526451112075563,1,False
18.11360493017154,83.3947120925822,16,known,0.31614204543697094,1.4555123047682896,-0.8660254037844385,-0.5000000000000004,0,0.1302455437797031,1,False
18.112331354161338,83.39305414552629,13,known,0.3161198173423185,1.4554833681333403,-0.2588190451025208,-0.9659258262890683,0,0.14812841351393574,1,False
18.114030051171312,83.3977112913002,18,known,0.31614946519813636,1.4555646506608402,-1.0,-1.8369701987210297e-16,0,0.11194101866061551,1,False
18.105762390574057,83.40517498883874,18,known,0.3160051672992768,1.4556949167572608,-1.0,-1.8369701987210297e-16,0,0.08132141540396642,1,False
18.11071713176801,83.39174037052156,8,known,0.31609164384669547,1.4554604384338774,0.8660254037844387,-0.4999999999999998,0,0.08283341879015538,1,False
18.11182487091371,83.40280777787027,8,known,0.3161109775420412,1.4556536011317716,0.8660254037844387,-0.4999999999999998,0,0.10030690972913098,1,False
18.11176822869092,83.40247335781721,9,known,0.31610998894875786,1.4556477644007613,0.7071067811865476,-0.7071067811865475,0,0.11332235743892077,1,False
18.11444806967453,83.4016187711769,16,known,0.31615676099735174,1.4556328490501442,-0.8660254037844385,-0.5000000000000004,0,0.12719244436878036,1,False
18.111687560579096,83.40233269345897,10,known,0.31610858102460515,1.4556453093445696,0.49999999999999994,-0.8660254037844387,0,0.11802308423300345,1,False
18.105320205919718,83.39498311284581,8,known,0.3159974497211568,1.4555170349642292,0.8660254037844387,-0.4999999999999998,0,0.07053672230962871,1,False
18.112265264467712,83.4024462873652,12,known,0.3161186638595631,1.4556472919322434,1.2246467991473532e-16,-1.0,0,0.1291264737571825,1,False
18.10636768536608,83.39720296727384,14,known,0.31601573168634284,1.4555557787329134,-0.4999999999999997,-0.8660254037844388,0,0.1290184903617454,1,False
18.10710248780641,83.38956322655169,13,known,0.31602855640827826,1.4554224401033131,-0.2588190451025208,-0.9659258262890683,0,0.12125450013016803,1,False
18.10822596447516,83.39962965179103,19,known,0.3160481647752173,1.4555981323676455,-0.9659258262890684,0.2588190451025203,0,0.12965492003303747,1,False
18.109454324893672,83.39602356907037,8,known,0.3160696037089215,1.4555351943510706,0.8660254037844387,-0.4999999999999998,0,0.10647037888789013,1,False
18.103725098389237,83.40483526653333,12,known,0.31596960984282657,1.455688987484489,1.2246467991473532e-16,-1.0,0,0.07758636273627773,1,False
18.11436757376081,83.39825461393534,12,known,0.31615535607862294,1.455574133429724,1.2246467991473532e-16,-1.0,0,0.14354453460202565,1,False
18.10527793635964,83.3995824313597,13,known,0.3159967119781601,1.4555973082156446,-0.2588190451025208,-0.9659258262890683,0,0.1353588192267023,1,False
18.116180442488155,83.40095671830458,10,known,0.31618699660682154,1.4556212940477,0.49999999999999994,-0.8660254037844387,0,0.1154408547028617,1,False
18.10540019304867,83.39833039744846,12,known,0.31599884575991627,1.4555754561015468,1.2246467991473532e-16,-1.0,0,0.13143779066806016,1,False
18.11502768152125,83.39898463553028,14,known,0.3161668771324606,1.4555868747101666,-0.4999999999999997,-0.8660254037844388,0,0.14424646105115074,1,False
18.109786314169604,83.40277429609112,12,known,0.31607539801486784,1.455653016764486,1.2246467991473532e-16,-1.0,0,0.13214854942716403,1,False
18.103034302216223,83.39513471408704,12,known,0.3159575531751473,1.4555196809050388,1.2246467991473532e-16,-1.0,0,0.09177400612756687,1,False
18.105728154425588,83.39659274622989,12,known,0.31600456976576285,1.4555451283665313,1.2246467991473532e-16,-1.0,0,0.12968660220278017,1,False
18.11520588667328,83.3955315557816,17,known,0.3161699873991075,1.455526607099218,-0.9659258262890683,-0.25881904510252063,0,0.13959799194234412,1,False
18.111694594696207,83.4051470186902,17,known,0.31610870379310874,1.4556944285860764,-0.9659258262890683,-0.25881904510252063,0,0.12713647038210224,1,False
18.10958507326533,83.39659320009197,10,known,0.31607188569849853,1.455545136287919,0.49999999999999994,-0.8660254037844387,0,0.12764810139042315,1,False
18.11034790516713,83.40885237950975,17,known,0.31608519962682424,1.4557590993323521,-0.9659258262890683,-0.25881904510252063,0,0.10400793926321233,1,False
18.10520350610985,83.4094088364905,11,known,0.31599541292523814,1.4557688113388119,0.258819045102521,-0.9659258262890682,0,0.08023418718656816,1,False
18.106125639537836,83.4053549494682,16,known,0.3160115071896992,1.455698057662769,-0.8660254037844385,-0.5000000000000004,0,0.09979180849340058,1,False
18.1137419672399,83.40698250661555,17,known,0.3161444371850111,1.4557264638937544,-0.9659258262890683,-0.25881904510252063,0,0.11044498490781257,1,False
18.115841787256443,83.40650710011819,16,known,0.31618108595799904,1.4557181664850902,-0.8660254037844385,-0.5000000000000004,0,0.1021193521961219,1,False
18.11776548398767,83.40819684301931,9,known,0.31621466079976884,1.4557476580622268,0.7071067811865476,-0.7071067811865475,0,0.052224502915171556,1,False
18.108288427684336,83.41047289093012,15,known,0.31604925496387876,1.4557873825922036,-0.7071067811865471,-0.7071067811865479,0,0.08709436489047229,1,False
18.11038454225828,83.41324225648948,15,known,0.3160858390646931,1.4558357171394058,-0.7071067811865471,-0.7071067811865479,0,0.078436757525149,1,False
18.11256933474433,83.41382132398618,14,known,0.3161239708870475,1.4558458237738146,-0.4999999999999997,-0.8660254037844388,0,0.06080069226568674,1,False
18.11978959568452,83.41221453704534,15,known,0.31624998821330697,1.455817780051319,-0.7071067811865471,-0.7071067811865479,0,0.056333065831761786,1,False
18.112059445872852,83.40610410352205,10,known,0.316115071647421,1.4557111328676133,0.49999999999999994,-0.8660254037844387,0,0.0992495044326116,1,False
18.11780505141893,83.4095868163187,13,known,0.31621535138172085,1.4557719176728159,-0.2588190451025208,-0.9659258262890683,0,0.07571170673335703,1,False
18.112279891611628,83.41909731761396,8,known,0.31611891915138457,1.4559379072339336,0.8660254037844387,-0.4999999999999998,0,-0.01250194573074892,-1,True
18.116212980745715,83.41365813077074,14,known,0.31618756450654883,1.4558429755148883,-0.4999999999999997,-0.8660254037844388,0,0.05297333749421351,1,False
18.11570631938621,83.4078379817645,8,known,0.31617872159763283,1.4557413947517728,0.8660254037844387,-0.4999999999999998,0,0.04833464724078329,1,False
18.112264352530037,83.41592815273185,16,known,0.31611864794324807,1.4558825948722023,-0.8660254037844385,-0.5000000000000004,0,0.06389519786990416,1,False
18.10751846701095,83.40804772324081,8,known,0.31603581661501734,1.4557450554311122,0.8660254037844387,-0.4999999999999998,0,0.049017230117897714,1,False
18.110523622248284,83.40692639212678,8,known,0.31608826646844235,1.4557254845111673,0.8660254037844387,-0.4999999999999998,0,0.0682912334197211,1,False
18.117556180695537,83.41518292774371,14,known,0.31621100776818584,1.455869588242491,-0.4999999999999997,-0.8660254037844388,0,0.03903477066373384,1,False
18.11511130067392,83.40436140283995,9,known,0.3161683365619924,1.4556807170028339,0.7071067811865476,-0.7071067811865475,0,0.08500237378003672,1,False
18.10986539869291,83.40194488967893,12,known,0.3160767783001869,1.4556385408917563,1.2246467991473532e-16,-1.0,0,0.13956564408637517,1,False
18.1102307654455,83.41336513831224,15,known,0.3160831551529969,1.455837861831804,-0.7071067811865471,-0.7071067811865479,0,0.07682882057171414,1,False
18.104676507584937,83.40971076372647,15,known,0.3159862150658253,1.455774080963181,-0.7071067811865471,-0.7071067811865479,0,0.07197785313071192,1,False
18.11737735516793,83.41010946191415,10,known,0.31620788667394245,1.4557810395592776,0.49999999999999994,-0.8660254037844387,0,0.048557389861921485,1,False
18.115144254240985,83.4081543086423,14,known,0.3161689117102379,1.4557469156973026,-0.4999999999999997,-0.8660254037844388,0,0.10511703325761868,1,False
18.111051688715836,83.40864602653046,10,known,0.3160974829669705,1.4557554977934422,0.49999999999999994,-0.8660254037844387,0,0.08199381861351651,1,False
18.11240053767669,83.40776756038868,13,known,0.3161210248224495,1.4557401656669007,-0.2588190451025208,-0.9659258262890683,0,0.11088445945623115,1,False
18.10291653668748,83.40709602827899,13,known,0.3159554977789254,1.4557284452205537,-0.2588190451025208,-0.9659258262890683,0,0.07256247629769608,1,False
18.10965314201583,83.40807235911052,10,known,0.31607307372231247,1.4557454854081529,0.49999999999999994,-0.8660254037844387,0,0.08343680953140542,1,False
18.11693778256345,83.40794619504473,14,known,0.3162002146846927,1.455743283429807,-0.4999999999999997,-0.8660254037844388,0,0.0914803098294425,1,False
18.11552618950692,83.40628566491593,10,known,0.31617557773815796,1.4557143017117309,0.49999999999999994,-0.8660254037844387,0,0.09419198860867112,1,False
18.11292280222825,83.40741932320267,15,known,0.3161301400584407,1.455734087781427,-0.7071067811865471,-0.7071067811865479,0,0.11973972440266134,1,False
18.11154112696546,83.39958896191335,17,known,0.31610602527591164,1.4555974221953076,-0.9659258262890683,-0.25881904510252063,0,0.14659861073415031,1,False
